university_id,state,student count,awards_per_value,awards_per_state_value,fte_value
214272,Pennsylvania,2573,20.6,22.2,2382
214290,Pennsylvania,856,61.5,36.4,640
214379,Pennsylvania,10666,18.6,15.6,7195
214528,Pennsylvania,548,1.8,23.1,722
214582,Pennsylvania,743,30.5,23.1,976
214591,Pennsylvania,3943,20.2,21.3,3962
214625,Pennsylvania,680,16.7,21.3,641
214634,Pennsylvania,568,24,21.3,451
214643,Pennsylvania,606,12.5,21.3,591
214652,Pennsylvania,1178,16.1,21.3,1066
214670,Pennsylvania,889,8.4,21.3,802
214689,Pennsylvania,3861,10.6,21.3,3656
214698,Pennsylvania,703,11,21.3,684
214704,Pennsylvania,2712,11.4,21.3,2584
214713,Pennsylvania,3577,21,21.3,3265
214731,Pennsylvania,1492,12.6,21.3,1401
214740,Pennsylvania,704,21.6,21.3,593
214759,Pennsylvania,846,24.1,21.3,791
214768,Pennsylvania,951,8.8,21.3,1026
214777,Pennsylvania,40085,27.2,21.3,40269
214786,Pennsylvania,623,7.8,21.3,618
214795,Pennsylvania,1022,15.5,21.3,922
214801,Pennsylvania,3690,14.1,21.3,3143
214810,Pennsylvania,837,9.6,21.3,774
214829,Pennsylvania,1141,13.9,21.3,930
214838,Pennsylvania,65,30.1,36.4,252
214883,Pennsylvania,1759,30.7,22.2,1362
214892,Pennsylvania,346,34.6,36.4,462
214944,Pennsylvania,551,63,36.4,564
214971,Pennsylvania,198,24.9,22.2,203
215053,Pennsylvania,223,19.7,22.2,228
215062,Pennsylvania,11525,25.2,22.2,10101
215099,Pennsylvania,2811,22,22.2,2900
215105,Pennsylvania,1890,21.6,22.2,1973
215114,Pennsylvania,844,34,22.2,895
215132,Pennsylvania,1837,22.5,22.2,2056
215239,Pennsylvania,19063,12.2,15.6,15116
215266,Pennsylvania,1481,21.9,21.3,1433
215275,Pennsylvania,1677,15.7,21.3,1674
215284,Pennsylvania,2840,17.5,21.3,2815
215293,Pennsylvania,18615,23.4,21.3,18565
215309,Pennsylvania,367,15.1,15.6,338
215381,Pennsylvania,354,26.6,23.1,514
215390,Pennsylvania,232,19,23.1,272
215415,Pennsylvania,1841,23.9,36.4,2805
215433,Pennsylvania,315,23.7,36.4,397
215442,Pennsylvania,3226,22,22.2,3027
215585,Pennsylvania,4538,13,15.6,3066
215637,Pennsylvania,427,56.5,16.3,291
215646,Pennsylvania,519,42.7,36.4,828
215655,Pennsylvania,4496,19.2,22.2,4149
215682,Pennsylvania,684,15.3,23.1,965
215691,Pennsylvania,531,21.3,22.2,486
215743,Pennsylvania,1694,19.2,22.2,1972
215770,Pennsylvania,5374,24.3,22.2,4709
215798,Pennsylvania,1596,21.6,22.2,1610
215929,Pennsylvania,3942,21.7,22.2,4267
215947,Pennsylvania,1958,18.1,22.2,1723
215992,Pennsylvania,285,29.4,36.4,391
216010,Pennsylvania,6550,20.7,21.3,6391
216038,Pennsylvania,7595,21.4,21.3,7916
216047,Pennsylvania,84,16.8,22.2,76
216083,Pennsylvania,665,29.4,36.4,575
216278,Pennsylvania,2187,19.6,22.2,2495
216287,Pennsylvania,1534,24,22.2,1580
216296,Pennsylvania,883,31,15.6,961
216311,Pennsylvania,124,15.7,22.2,122
216339,Pennsylvania,28068,22.2,21.3,26202
216357,Pennsylvania,1100,15.4,22.2,1019
216418,Pennsylvania,851,41.5,36.4,1439
216427,Pennsylvania,74,39.6,36.4,132
216436,Pennsylvania,251,35.4,36.4,447
216445,Pennsylvania,171,42,36.4,266
216454,Pennsylvania,184,43.5,36.4,267
216524,Pennsylvania,1596,24.8,22.2,1673
216542,Pennsylvania,964,16.4,22.2,819
216551,Pennsylvania,268,20.3,23.1,247
216597,Pennsylvania,7042,23.7,22.2,7588
216667,Pennsylvania,1328,23.1,22.2,1424
216694,Pennsylvania,1598,22.4,22.2,1633
216764,Pennsylvania,13711,21.4,21.3,13049
216782,Pennsylvania,438,32.4,36.4,665
216807,Pennsylvania,1313,18.8,22.2,1543
216825,Pennsylvania,6104,15.3,15.6,4669
216852,Pennsylvania,3424,21.5,22.2,3026
216931,Pennsylvania,2388,20.2,22.2,2323
217013,Pennsylvania,571,16.5,22.2,509
217059,Pennsylvania,5010,19.3,22.2,4963
217077,Pennsylvania,2027,35.3,36.4,2212
217086,Pennsylvania,122,30.5,36.4,176
217156,Rhode Island,6455,25.3,25.6,6447
217165,Rhode Island,3287,24.7,25.6,3215
217235,Rhode Island,9401,26.7,25.6,10090
217305,Rhode Island,2860,35.1,25.6,3126
217402,Rhode Island,4135,22.8,25.6,3927
217420,Rhode Island,7505,18.9,20.1,6422
217475,Rhode Island,17699,16,16,10500
217484,Rhode Island,13354,20.6,20.1,13047
217493,Rhode Island,2005,23.4,25.6,2104
217518,Rhode Island,4411,22.2,25.6,4107
217536,Rhode Island,2026,21.6,25.6,2012
217606,Massachusetts,396,21,22.3,323
217615,South Carolina,2583,15.1,13.4,2107
217624,South Carolina,651,9.6,18.9,681
217633,South Carolina,2652,13.6,18.9,2291
217688,South Carolina,2912,16,18.9,2777
217712,South Carolina,2427,13.1,13.4,1649
217721,South Carolina,2512,11.5,18.9,3039
217749,South Carolina,2913,22.8,21.6,2985
217776,South Carolina,1333,32,18.9,1163
217819,South Carolina,10488,21,19.7,10248
217837,South Carolina,1153,17.3,13.4,938
217864,South Carolina,2735,17.5,19.7,3105
217873,South Carolina,1834,17,18.9,1910
217882,South Carolina,16931,21.6,19.7,16791
217891,South Carolina,185,23,18.9,143
217907,South Carolina,1144,22.2,18.9,1114
217925,South Carolina,584,24.5,18.9,560
217934,South Carolina,1010,21.2,18.9,1019
217961,South Carolina,746,21.4,18.9,753
217989,South Carolina,1838,8,13.4,2050
217998,South Carolina,605,20.1,18.9,541
218025,South Carolina,5991,13.1,13.4,4468
218043,South Carolina,135,25.2,34.4,177
218061,South Carolina,3714,16.5,19.7,3398
218070,South Carolina,2797,22.1,18.9,2865
218113,South Carolina,13448,13.7,13.4,9859
218140,South Carolina,7660,16.8,13.4,5772
218229,South Carolina,2792,15.9,19.7,2798
218238,South Carolina,3241,27.5,18.9,2736
218353,South Carolina,11634,12.8,13.4,8916
218399,South Carolina,824,11.8,18.9,944
218414,South Carolina,1039,17.7,18.9,1072
218441,South Carolina,2257,18,18.9,2215
218487,South Carolina,2718,13.9,13.4,2113
218520,South Carolina,6171,15,13.4,4831
218539,South Carolina,1123,21.8,18.9,1178
218645,South Carolina,3175,18.6,19.7,2743
218654,South Carolina,1724,16,19.7,1575
218663,South Carolina,24180,20.4,19.7,23165
218672,South Carolina,1811,11.6,13.4,1226
218681,South Carolina,1021,19.8,13.4,770
218690,South Carolina,924,11.3,13.4,695
218706,South Carolina,484,17,13.4,351
218724,South Carolina,8867,17.2,19.7,8432
218733,South Carolina,2937,16,19.7,3084
218742,South Carolina,5308,22.1,19.7,4924
218821,South Carolina,818,23.3,23.3,821
218830,South Carolina,5864,12.2,13.4,4309
218858,South Carolina,4456,11,13.4,3108
218885,South Carolina,6553,14.3,13.4,5174
218894,South Carolina,17489,11.6,13.4,13125
218919,South Carolina,536,16,18.9,658
218955,South Carolina,729,19.3,13.4,498
218964,South Carolina,5048,20.1,19.7,4806
218973,South Carolina,1615,21.3,18.9,1750
218991,South Carolina,5030,14.6,13.4,3572
219000,South Dakota,1697,19.5,21.9,1815
219046,South Dakota,4002,17.2,18.5,2974
219055,South Dakota,253,15.5,15.5,227
219082,South Dakota,2876,16.5,18.5,1765
219091,South Dakota,810,23.2,21.9,748
219143,South Dakota,1559,29,32,1795
219189,South Dakota,1203,37.8,32,1147
219198,South Dakota,1068,22.7,21.9,793
219204,South Dakota,1926,16.1,18.5,1469
219213,South Dakota,659,17.2,18.5,577
219259,South Dakota,2826,15.3,18.5,2004
219277,South Dakota,1517,16.6,18.5,1005
219295,South Dakota,791,24.4,21.9,610
219347,South Dakota,2328,13.9,18.5,1892
219356,South Dakota,10969,19.1,18.5,9649
219374,South Dakota,577,17.4,21.9,591
219383,South Dakota,1100,25.2,21.9,1193
219408,South Dakota,194,20.7,32,139
219426,South Dakota,2467,32.1,32,2386
219471,South Dakota,7633,21.6,18.5,5889
219480,South Dakota,1030,31.9,32,1023
219505,Tennessee,141,14.3,20.9,92
219578,Tennessee,505,42.4,20.9,419
219602,Tennessee,9550,19.7,19.5,8013
219639,Tennessee,1101,22.8,20.9,924
219709,Tennessee,5506,21.7,20.9,5311
219718,Tennessee,5124,15,20.9,4685
219790,Tennessee,1573,24.7,20.9,1290
219806,Tennessee,1713,19.5,20.9,1635
219824,Tennessee,9910,15.5,16.7,6827
219833,Tennessee,1168,18.4,20.9,1209
219879,Tennessee,3790,19.5,16.7,2500
219888,Tennessee,5225,20.9,16.7,3383
219903,Tennessee,1313,15.3,37.8,1529
219949,Tennessee,1269,22,20.9,1237
219976,Tennessee,2890,18.6,20.9,2807
220002,Tennessee,141,75.5,22.4,195
220057,Tennessee,3258,14.4,16.7,2211
220075,Tennessee,11820,19.5,19.5,10945
220118,Tennessee,345,38.5,37.8,351
220181,Tennessee,611,15.3,20.9,535
220206,Tennessee,338,19.4,20.9,209
220215,Tennessee,1385,19.4,20.9,1436
220312,Tennessee,364,19,20.9,239
220400,Tennessee,4587,17.2,16.7,2958
220464,Tennessee,122,32.9,21.3,104
220473,Tennessee,830,19.6,20.9,789
220516,Tennessee,2191,30.5,20.9,2106
220552,Tennessee,710,16.2,22.4,892
220598,Tennessee,1554,14.8,20.9,1544
220604,Tennessee,1023,11,20.9,1009
220613,Tennessee,4550,19.3,20.9,4107
220631,Tennessee,1713,26.3,20.9,1556
220701,Tennessee,1144,16.3,20.9,1045
220710,Tennessee,1168,18.8,20.9,1143
220808,Tennessee,368,20,20.9,326
220862,Tennessee,17223,18.8,19.5,14524
220941,Tennessee,2456,13.2,22.4,1380
220978,Tennessee,21162,19.5,19.5,19577
221014,Tennessee,973,23.6,20.9,915
221096,Tennessee,4900,18.1,16.7,2915
221148,Tennessee,1856,61.9,37.8,1815
221184,Tennessee,10007,13.4,16.7,6436
221254,Tennessee,180,21.8,20.9,188
221351,Tennessee,2027,19.7,20.9,1958
221397,Tennessee,6214,19.7,16.7,4302
221485,Tennessee,10817,10.3,16.7,8043
221519,Tennessee,1620,20.8,20.9,1659
221643,Tennessee,10704,17.9,16.7,7271
221661,Tennessee,2825,21,20.9,2546
221731,Tennessee,1068,23.6,20.9,1138
221740,Tennessee,10297,16.7,19.5,9199
221759,Tennessee,21182,22.4,19.5,20256
221768,Tennessee,7025,16.6,19.5,6728
221795,Tennessee,180,51.8,22.4,267
221838,Tennessee,6816,17.9,19.5,5869
221847,Tennessee,10052,19.5,19.5,9021
221856,Tennessee,743,14,20.9,493
221892,Tennessee,1492,28.2,20.9,1315
221908,Tennessee,5893,18.4,16.7,4480
221953,Tennessee,1844,21.7,20.9,1890
221971,Tennessee,2826,23.8,20.9,2742
221999,Tennessee,6835,25.1,20.9,6755
222053,Tennessee,8153,16.9,16.7,5311
222062,Tennessee,6265,23.5,16.7,4359
222099,Tennessee,212,75,37.8,205
222105,Tennessee,219,61.4,21.3,129
222178,Texas,3727,21.2,23.3,3452
222567,Texas,5118,19.5,15,3953
222576,Texas,10873,18.4,15,6622
222822,Texas,5490,19.1,15,3478
222831,Texas,5473,19.8,21.7,5278
222877,Texas,231,14.5,23.3,206
222938,Texas,2338,18.5,23.9,2429
222983,Texas,1207,24.2,23.3,1209
222992,Texas,41627,8.8,15,25957
223232,Texas,13292,20.6,23.3,13093
223320,Texas,3533,21.8,15,2880
223427,Texas,18561,8.2,15,12644
223463,Texas,904,14.8,23.3,1618
223472,Texas,196,32,35.1,386
223506,Texas,4127,16.7,21.7,2573
223524,Texas,12319,12,15,6868
223773,Texas,6676,23.9,15,3603
223816,Texas,21647,22,15,15911
223898,Texas,3617,20.5,15,2687
223922,Texas,1214,16.2,15,922
224004,Texas,1531,18.6,23.3,1454
224110,Texas,10335,14.2,15,6550
224147,Texas,9152,18.5,21.7,7926
224183,Texas,183,2.6,35.1,159
224226,Texas,3435,26.1,23.3,2904
224244,Texas,316,19,23.3,256
224271,Texas,114,34.1,19.3,236
224323,Texas,1380,20.6,23.3,1388
224350,Texas,10502,24.6,15,5213
224439,Texas,1208,35.4,23.9,1208
224527,Texas,1196,19.4,23.3,1010
224545,Texas,1401,32.9,21.7,1034
224554,Texas,6969,26,21.7,5700
224572,Texas,14529,13,15,8323
224615,Texas,10771,18.6,15,6086
224642,Texas,30468,17.5,15,19576
224660,Texas,651,34.8,35.1,822
224679,Texas,815,29.6,35.1,1698
224776,Texas,1408,18.8,23.9,1532
224891,Texas,1148,11.7,15,802
224961,Texas,2131,21.3,15,1555
225070,Texas,5014,31,15,2496
225201,Texas,729,31.9,23.3,825
225247,Texas,1772,21.7,23.3,1613
225308,Texas,5172,17.7,15,5333
225371,Texas,4495,12.4,15,2968
225399,Texas,2171,18.3,23.3,1931
225423,Texas,57978,11.7,15,38303
225432,Texas,13486,25,21.7,9983
225502,Texas,2889,32.3,21.7,2076
225511,Texas,31706,20.5,21.7,26905
225520,Texas,4130,21.1,15,2587
225548,Texas,1100,20.6,23.3,950
225575,Texas,926,17.1,23.3,647
225627,Texas,6491,19.7,23.3,5934
225779,Texas,196,18.5,35.1,151
225788,Texas,195,27.8,35.1,151
225849,Texas,612,31.8,23.9,650
225858,Texas,609,43.9,23.9,674
225876,Texas,524,11.1,19.3,342
225885,Texas,609,18.9,23.3,297
225991,Texas,153,40.1,35.1,202
226019,Texas,5867,32.4,15,3127
226091,Texas,9382,16.6,21.7,8930
226107,Texas,2426,25.8,15,1751
226116,Texas,2721,24.4,15,1762
226134,Texas,8726,10.9,15,9743
226152,Texas,6585,16.6,21.7,4740
226204,Texas,5911,15.7,15,4278
226231,Texas,2305,29,23.3,2077
226277,Texas,867,62.9,35.1,965
226383,Texas,1531,24,23.3,1435
226408,Texas,4188,16.8,15,2739
226471,Texas,3063,19.8,23.3,2591
226578,Texas,8555,14.7,15,6673
226587,Texas,1212,19.6,23.3,1222
226806,Texas,5233,14.6,21.7,3650
226833,Texas,5193,23.4,21.7,4507
226879,Texas,201,36.1,23.9,334
226930,Texas,8797,15.6,15,4988
227146,Texas,10256,16.8,15,7711
227182,Texas,64072,11,15,45205
227191,Texas,11365,19.2,15,6191
227216,Texas,31243,24.4,21.7,26524
227225,Texas,3225,18.7,15,2320
227243,Texas,648,29.8,23.3,644
227304,Texas,5059,15.7,15,3107
227331,Texas,1555,24.6,23.3,1250
227368,Texas,17230,18,21.7,14694
227377,Texas,11220,22.1,21.7,8538
227386,Texas,2699,29.4,15,1817
227401,Texas,5301,14.5,15,3875
227429,Texas,243,12.1,23.3,187
227526,Texas,6731,15.3,21.7,6386
227687,Texas,1893,13.1,15,1429
227757,Texas,3965,23.7,23.3,3895
227766,Texas,19287,12.4,15,11617
227836,Texas,540,31.9,35.1,966
227845,Texas,4089,25.4,23.3,3707
227854,Texas,10238,13.1,15,5970
227863,Texas,1572,24.5,23.3,1355
227881,Texas,16255,22.2,21.7,14184
227924,Texas,23004,10.1,15,15182
227979,Texas,28385,27.9,15,13517
228042,Texas,1065,20.9,23.3,1052
228149,Texas,2393,24,23.3,1374
228158,Texas,9559,18,15,7007
228246,Texas,6357,26,23.3,6398
228316,Texas,5410,16.5,15,3569
228325,Texas,1700,32.9,23.3,1397
228343,Texas,1535,22.1,23.3,1404
228431,Texas,11006,19.3,21.7,10328
228459,Texas,31005,21.7,21.7,25911
228468,Texas,791,20.9,23.3,686
228486,Texas,172,17.8,23.3,188
228501,Texas,2003,21.9,21.7,1581
228529,Texas,11348,24.3,21.7,7988
228547,Texas,50771,11.6,15,33775
228608,Texas,5506,15.7,15,3796
228680,Texas,3988,24.7,15,4210
228699,Texas,4233,18.5,15,2629
228705,Texas,9430,21.6,21.7,7471
228723,Texas,44072,24.2,21.7,38712
228769,Texas,25690,26.1,21.7,22019
228778,Texas,39979,25.2,21.7,36764
228787,Texas,13049,24.6,21.7,10813
228796,Texas,19696,20,21.7,15631
228802,Texas,5591,27.1,21.7,4516
228875,Texas,8640,22.2,23.3,8341
228884,Texas,971,13.6,23.3,788
228981,Texas,1329,20.7,23.3,1187
229018,Texas,4246,21.2,21.7,2625
229027,Texas,24342,18.8,21.7,22635
229036,Texas,436,24.6,35.1,788
229063,Texas,6288,12.6,21.7,5956
229115,Texas,27044,20.2,21.7,24958
229160,Texas,1724,21.7,23.3,1478
229179,Texas,9515,25.5,21.7,7806
229267,Texas,2161,23.9,23.3,2306
229319,Texas,5332,15.1,15,3700
229328,Texas,1281,26.4,15,909
229355,Texas,11308,19.2,15,8104
229504,Texas,3084,23.6,15,2216
229540,Texas,4419,18,15,2730
229780,Texas,4515,39.2,23.3,4210
229799,Texas,5694,29.3,15,4080
229814,Texas,6906,22.5,21.7,5837
229832,Texas,2044,24,15,1161
229841,Texas,7386,14,15,5009
229887,Texas,1388,15.1,23.3,1366
230038,Utah,27765,22.1,18.9,30775
230047,Hawaii,2882,18.3,21.6,3527
230056,Utah,229,39.6,30.1,232
230171,Utah,8350,25.3,22,6485
230366,Utah,290,40.5,30.1,496
230384,Utah,471,38.4,30.1,528
230418,Utah,2036,36.6,36.6,2059
230472,Utah,404,33.2,30.1,543
230597,Utah,4605,24,22,3393
230603,Utah,7017,21.1,22,6009
230621,Utah,320,24.5,18.9,729
230630,Utah,351,25,18.9,695
230728,Utah,24385,22.3,22,19217
230737,Utah,30370,18.3,22,24295
230746,Utah,32003,17.5,17.5,20797
230764,Utah,24492,23,22,21931
230782,Utah,24498,24.4,22,17119
230807,Utah,2295,21.8,18.9,2323
230816,Vermont,619,22.9,21.7,707
230825,Vermont,220,23.7,21.7,172
230834,Vermont,2068,21.1,24.4,1938
230852,Vermont,2898,21.1,21.7,2378
230861,Vermont,6200,17.7,17.7,3394
230889,Vermont,209,39.3,21.7,231
230898,Vermont,590,23.9,21.7,632
230913,Vermont,1486,26.9,24.4,1215
230931,Vermont,1415,18.7,24.4,1293
230940,Vermont,260,24.8,21.7,249
230959,Vermont,2495,24.1,21.7,2790
230977,Vermont,462,25.9,25.9,625
230995,Vermont,2456,15.4,21.7,2647
231059,Vermont,1998,21.8,21.7,2062
231077,Vermont,176,26.6,21.7,142
231086,Vermont,480,23.8,21.7,565
231095,Vermont,116,23.9,21.7,93
231165,Vermont,1543,43.2,24.4,1412
231174,Vermont,10912,22.8,24.4,10706
231411,Virginia,824,44,28.4,878
231420,Virginia,877,16.4,19.4,844
231536,Virginia,4437,26.4,19.3,2891
231554,Virginia,837,27.6,19.4,833
231581,Virginia,1848,18.2,19.4,1829
231624,Virginia,6271,25.1,22,6098
231651,Virginia,2400,21.5,19.4,1761
231697,Virginia,4730,25.1,19.3,2759
231712,Virginia,5094,21.7,22,4925
231785,Virginia,728,22.1,28.6,873
231828,Virginia,906,26.5,28.6,1130
231837,Virginia,813,27.3,19.4,773
231873,Virginia,1312,23.5,19.3,811
231882,Virginia,4280,20.5,19.3,2747
232016,Virginia,477,20.5,28.6,1308
232025,Virginia,936,18.5,19.4,872
232043,Virginia,1184,28.7,19.4,1121
232052,Virginia,857,22.5,19.3,591
232089,Virginia,1512,13.8,19.4,1434
232186,Virginia,21990,24.1,22,19480
232195,Virginia,7379,27.2,19.3,4455
232256,Virginia,1070,21.1,19.4,1078
232265,Virginia,3742,17,19.4,4094
232308,Virginia,580,20.1,19.4,742
232414,Virginia,12454,14,19.3,8271
232423,Virginia,18431,22.3,22,18261
232450,Virginia,10103,15.7,19.3,5864
232557,Virginia,47464,18.1,19.4,38762
232566,Virginia,4497,20,22,4254
232575,Virginia,7238,25.9,19.3,4144
232609,Virginia,2178,20.7,19.4,2192
232672,Virginia,1441,18.9,19.4,1301
232681,Virginia,4383,24.1,22,4184
232706,Virginia,2396,24.7,19.4,2412
232788,Virginia,2924,17.5,19.3,1948
232797,Virginia,1821,31.4,28.6,2265
232867,Virginia,4808,17.8,19.3,3007
232937,Virginia,6021,16.4,22,5541
232946,Virginia,51803,19.5,19.3,35721
232982,Virginia,19819,21.7,22,16867
233019,Virginia,3163,26.9,19.3,2266
233037,Virginia,1392,19.7,19.3,922
233091,Virginia,472,33.8,28.4,446
233116,Virginia,5630,20.2,19.3,3029
233277,Virginia,8913,21.4,22,8551
233295,Virginia,1315,20.3,19.4,1300
233301,Virginia,665,17.9,19.4,616
233310,Virginia,3555,21.5,19.3,1990
233329,Virginia,291,31.3,28.4,530
233338,Virginia,1428,18.7,19.3,1095
233356,Virginia,408,28.6,19.4,258
233374,Virginia,3215,25.2,19.4,3427
233426,Virginia,2029,19.1,19.4,2316
233541,Virginia,2150,22.9,19.4,2023
233611,Virginia,662,16.6,19.4,689
233639,Virginia,5784,20.8,19.3,3716
233648,Virginia,2630,24.7,19.3,1853
233684,Virginia,4943,24.3,28.6,4975
233718,Virginia,703,20.5,19.4,638
233754,Virginia,11033,17.9,19.3,7056
233772,Virginia,28999,14.5,19.3,20975
233897,Virginia,2291,15.4,22,1848
233903,Virginia,2484,27.9,19.3,1682
233912,Virginia,378,19.9,19.4,478
233921,Virginia,24034,23.1,22,25061
233949,Virginia,8654,17.8,19.3,4762
234030,Virginia,23356,21.1,22,21713
234076,Virginia,16087,23.8,22,15560
234085,Virginia,1675,17.9,22,1907
234137,Virginia,493,12.6,19.4,427
234155,Virginia,5073,15.8,22,5334
234164,Virginia,1359,12.1,19.4,1308
234173,Virginia,1459,19.9,19.4,1435
234207,Virginia,1855,25.4,19.4,1781
234377,Virginia,3468,27.8,19.3,2193
234492,Washington,1573,21.4,22.2,1580
234669,Washington,13820,19.5,23.8,10940
234696,Washington,2258,26.8,20.5,1995
234711,Washington,1991,25.4,20.5,1722
234827,Washington,10423,24,23.8,10514
234845,Washington,3453,20.7,23.8,2354
234915,Washington,1272,55.1,24,746
234933,Washington,11462,18.2,20.5,9330
234951,Washington,3720,13.1,20.5,4185
234979,Washington,6480,22.9,23.8,5111
235024,Washington,775,19.7,24,802
235097,Washington,11678,21.1,23.8,10531
235103,Washington,9070,16.6,20.5,7271
235149,Washington,7154,23,20.5,5818
235167,Washington,4087,27.4,23.8,4342
235237,Washington,6203,19.3,20.5,5228
235316,Washington,4896,21.3,24,5350
235334,Washington,1958,22.6,20.5,1727
235343,Washington,7801,19.3,20.5,7425
235422,Washington,876,21,24,717
235431,Washington,6612,18.4,20.5,6074
235495,Washington,49,77.5,37.3,111
235510,Washington,444,33.4,22.2,493
235529,Washington,297,41.3,22.2,322
235671,Washington,3704,10.5,20.5,4929
235699,Washington,3819,25.9,23.8,2947
235750,Washington,3152,22.5,20.5,2595
235769,Washington,194,21.4,24,187
236072,Washington,6118,18.6,23.8,4220
236133,Washington,1438,21.5,24,1250
236188,Washington,7329,24.8,23.8,6158
236230,Washington,3142,22.8,24,3248
236258,Washington,2405,21.2,23.8,2012
236328,Washington,2544,24.3,24,2476
236382,Washington,3338,30.7,20.5,2549
236452,Washington,1428,24.5,24,1340
236504,Washington,4951,16.4,23.8,3986
236513,Washington,7110,18.8,23.8,5825
236577,Washington,3366,24.4,24,3286
236595,Washington,4608,26.5,24,4438
236610,Washington,5937,19.7,20.5,5026
236638,Washington,4790,20.5,20.5,3803
236656,Washington,4938,28,20.5,3981
236692,Washington,6731,21.7,20.5,6482
236708,Washington,8855,17.4,20.5,6052
236753,Washington,7146,19.5,20.5,6622
236887,Washington,5109,27.3,20.5,4263
236896,Washington,1686,19.2,24,1604
236939,Washington,23070,25,23.8,21384
236948,Washington,29756,26.3,23.8,29161
236975,Washington,3619,27.5,20.5,2951
236993,Washington,324,46.6,37.3,465
237011,Washington,14026,23.7,23.8,13352
237039,Washington,4427,29.1,20.5,3265
237057,Washington,1541,25.6,24,1481
237066,Washington,2358,20.1,24,2479
237109,Washington,4105,21.4,20.5,3632
237118,West Virginia,1052,16.6,19.9,840
237136,West Virginia,278,25.3,19.9,248
237181,West Virginia,693,17.1,19.9,731
237215,West Virginia,1747,19.1,18,1721
237312,West Virginia,1386,22.9,19.9,1212
237330,West Virginia,2505,16,18,2576
237358,West Virginia,874,14.6,19.9,830
237367,West Virginia,3966,19.3,18,3536
237385,West Virginia,1850,13.2,18,1397
237437,West Virginia,685,19.5,33.1,756
237525,West Virginia,9756,17.4,18,9089
237598,West Virginia,153,20.7,33.1,196
237604,West Virginia,232,55.3,33.1,408
237640,West Virginia,410,23.8,19.9,383
237686,West Virginia,3461,25.1,18,2619
237701,West Virginia,1660,13.4,18,1473
237783,West Virginia,441,11.9,11.9,660
237792,West Virginia,3990,18.1,18,3615
237817,West Virginia,2002,14.9,20.5,1578
237899,West Virginia,2622,17.8,18,2089
237932,West Virginia,2660,17.8,18,2574
237950,West Virginia,1222,14.6,18,942
237969,West Virginia,1367,21,19.9,1238
237978,West Virginia,147,128.7,33.1,67
237987,West Virginia,213,38.3,33.1,231
237996,West Virginia,291,29.7,33.1,278
238014,West Virginia,2086,19.9,20.5,1774
238032,West Virginia,22757,17.9,18,23083
238078,West Virginia,1180,20.5,19.9,1055
238193,Wisconsin,1862,22.5,22,1594
238263,Wisconsin,15340,18.8,20.3,9570
238324,Wisconsin,286,36.6,22,217
238333,Wisconsin,1306,24.1,22,1270
238397,Wisconsin,2637,26.6,22.8,1930
238430,Wisconsin,2693,33.4,22,2145
238458,Wisconsin,3119,18,22,3084
238476,Wisconsin,2902,17.7,22,3049
238616,Wisconsin,4363,20.9,22,3508
238661,Wisconsin,1998,22.1,22,1907
238722,Wisconsin,10511,25.6,22.8,5682
238759,Wisconsin,8268,21.7,22.8,5089
238892,Wisconsin,448,45.9,25.1,478
238980,Wisconsin,2972,27.7,22,1899
239008,Wisconsin,2930,36.5,22.8,1767
239017,Wisconsin,1553,21.8,22,1567
239071,Wisconsin,946,19,22,867
239080,Wisconsin,1688,23.9,22,1652
239105,Wisconsin,8365,20.5,22,8438
239220,Wisconsin,2905,24,22.8,2128
239248,Wisconsin,17961,14.4,22.8,13156
239309,Wisconsin,667,18.6,22,717
239318,Wisconsin,2459,21.9,22,2300
239372,Wisconsin,6613,31.9,22.8,3041
239390,Wisconsin,926,25.2,22,839
239442,Wisconsin,1271,29.4,22.8,949
239460,Wisconsin,4384,28.7,22.8,3356
239488,Wisconsin,10441,26,22.8,6069
239503,Wisconsin,261,25.5,22,390
239512,Wisconsin,552,19.9,22,598
239628,Wisconsin,904,20.5,22,979
239716,Wisconsin,2160,21,22,2302
239743,Wisconsin,501,24.8,22,319
239910,Wisconsin,4144,27.7,22.8,1520
239929,Wisconsin,1051,10.6,25.1,1086
240055,Wisconsin,13947,16.4,22.8,10019
240107,Wisconsin,2079,24.2,22,1904
240116,Wisconsin,5617,27.3,22.8,4038
240125,Wisconsin,8799,20.5,22.8,4415
240170,Wisconsin,4572,26.5,22.8,3322
240189,Wisconsin,10864,19.4,20.3,10165
240198,Wisconsin,3418,37,22.8,2414
240268,Wisconsin,10404,21.2,20.3,9841
240277,Wisconsin,6445,23,20.3,5322
240329,Wisconsin,9702,18.7,20.3,9255
240338,Wisconsin,1070,16.6,22,1094
240365,Wisconsin,12622,19.4,20.3,10065
240374,Wisconsin,4450,17.8,20.3,3761
240392,Wisconsin,2452,26.8,25.1,2959
240417,Wisconsin,8208,21,20.3,7469
240426,Wisconsin,2527,20.5,20.3,2203
240444,Wisconsin,30728,23.6,20.3,28314
240453,Wisconsin,22648,18.3,20.3,21069
240462,Wisconsin,7862,17.1,20.3,7282
240471,Wisconsin,5782,21.3,20.3,5598
240480,Wisconsin,9313,20.1,20.3,8851
240505,Wyoming,4082,25.4,18.6,2770
240514,Wyoming,2182,14.7,18.6,1682
240596,Wyoming,1788,11.8,18.6,1297
240620,Wyoming,4780,16,18.6,4110
240657,Wyoming,1880,19.6,18.6,1946
