state_b5,program_type_b5,grad_100,grad_100_rate,state_b1,state_abbrevation_b1,organization_type_b1,level_b1,year_b1,gender_b1,race_b1,state_b2,state_abbrevation_b2,organization_type_b2,level_b2,university_count,counted_pct,awards_per_state_value_b2,state_b3,student count,awards_per_value,awards_per_state_value_b3,fte_value,city,state_b4,level_b4,institution_type,specific_college_type,website,universityid_pub,med_sat_value,med_sat_percentile,grad_100_value,grad_100_percentile,passing_rate_med,universityid_priv,year,gender_b6,race_b6,program_type_b6,passing_rate_b6
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Female,American Indian,,,,,,,,Florida,973,21.2,18.1,833,Royal Palm Beach,Florida,4-year,Private for-profit,Baccalaureate Colleges--Diverse Fields,www.southuniversity.edu,133465,0,0,10,23,26.1,101499,2012,Male,Black,2y all,208
Arkansas,4y bach,2,5.3,Arkansas,AR,Private for-profit,4-year,2012,Female,Black,,,,,,,,Florida,2173,21.3,24.2,2437,Saint Petersburg,Florida,4-year,Private not-for-profit,Baccalaureate Colleges--Arts & Sciences,www.eckerd.edu,133492,1138,74,58.9,75,83.2,101499,2012,Female,Black,2y all,87
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Female,Hispanic,,,,,,,,Florida,15423,22.6,23.9,10649,Fort Myers,Florida,4-year,Public,Associates--Public 4-year Primarily Associates,www.edison.edu,133508,0,0,0,0,0,101499,2012,Both Gender,Hispanic,2y all,246
Arkansas,4y bach,1,4.8,Arkansas,AR,Private for-profit,4-year,2012,Female,White,,,,,,,,Florida,862,11.8,24.2,897,Jacksonville,Florida,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.ewc.edu,133526,802,1,1.1,0,50.9,101499,2012,Male,Hispanic,2y all,135
Arkansas,4y bach,3,3.6,Arkansas,AR,Private for-profit,4-year,2012,Female,Unspecified,,,,,,,,Florida,4679,19.7,24.2,4520,Daytona Beach,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,www.erau.edu,133553,1105,66,33.6,35,77.8,101499,2012,Female,Hispanic,2y all,50
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Male,Asian,,,,,,,,Florida,8930,14.1,23.9,9654,Tallahassee,Florida,4-year,Public,Doctoral/Research Universities,www.famu.edu,133650,947,18,11.7,18,81.5,101499,2012,Both Gender,American Indian,2y all,240
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Male,American Indian,,,,,,,,Florida,25790,25.4,23.9,20736,Boca Raton,Florida,4-year,Public,Research Universities--high research activity,www.fau.edu/,133669,1039,57,15.1,30,76.5,101499,2012,Male,American Indian,2y all,175
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Male,Black,,,,,,,,Florida,28134,26.6,23.9,21810,Jacksonville,Florida,4-year,Public,Associates--Public 4-year Primarily Associates,www.fscj.edu,133702,0,0,0,0,0,101499,2012,Female,American Indian,2y all,395
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Male,Hispanic,,,,,,,,Florida,2839,22.8,24.2,2644,Saint Augustine,Florida,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.flagler.edu,133711,1096,64,46.3,56,66.9,101499,2012,Both Gender,Asian,2y all,272
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Male,White,,,,,,,,Florida,558,33.7,24.2,502,Temple Terrace,Florida,4-year,Private not-for-profit,Baccalaureate/Associates Colleges,www.floridacollege.edu,133809,1060,52,9.2,4,67.2,101499,2012,Male,Asian,2y all,217
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2012,Male,Unspecified,,,,,,,,Florida,630,24.2,34.7,671,Jacksonville,Florida,2-year,Private for-profit,Associates--Private For-profit,www.concorde.edu,133845,0,0,28.6,35,70.5,101499,2012,Female,Asian,2y all,303
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Both Gender,Asian,,,,,,,,Florida,508,13.8,34.7,600,Miramar,Florida,2-year,Private for-profit,Not applicable- not in Carnegie universe,www.concorde.edu,133854,0,0,62.5,78,71.3,101499,2013,Both Gender,Unspecified,2y all,331
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Both Gender,American Indian,,,,,,,,Florida,454,14.1,34.7,675,Tampa,Florida,2-year,Private for-profit,Not applicable- not in Carnegie universe,www.concorde.edu,133863,0,0,62.6,78,63.9,101499,2013,Male,Unspecified,2y all,252
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Both Gender,Black,,,,,,,,Florida,2160,38.2,24.2,1665,Orlando,Florida,4-year,Private not-for-profit,Other health professions schools,www.adu.edu,133872,884,5,0,0,71.4,101499,2013,Female,Unspecified,2y all,323
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Both Gender,Hispanic,,,,,,,,Florida,3257,15.9,24.2,3039,Melbourne,Florida,4-year,Private not-for-profit,Doctoral/Research Universities,www.fit.edu,133881,1153,77,38.7,44,79.7,101499,2013,Both Gender,White,2y all,78
Arkansas,4y bach,1,0.7,Arkansas,AR,Private for-profit,4-year,2013,Both Gender,White,,,,,,,,Florida,39142,22.2,23.9,34130,Miami,Florida,4-year,Public,Research Universities--high research activity,www.fiu.edu,133951,1154,85,20.5,45,83.5,101499,2013,Male,White,2y all,109
Arkansas,4y bach,1,0.3,Arkansas,AR,Private for-profit,4-year,2013,Both Gender,Unspecified,,,,,,,,Florida,1139,21.8,21.5,833,Key West,Florida,2-year,Public,Associates--Public Rural-serving Small,www.fkcc.edu,133960,0,0,16,74,58.2,101499,2013,Female,White,2y all,84
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Female,Asian,,,,,,,,Florida,1517,12.5,24.2,1543,Miami Gardens,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--smaller programs,www.fmuniv.edu,133979,0,0,22.9,17,68.8,101499,2013,Both Gender,Black,2y all,113
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Female,American Indian,,,,,,,,Florida,5818,27.8,18.1,10133,Miami,Florida,4-year,Private for-profit,Associates--Private For-profit 4-year Primarily Associates,www.careercollege.edu,133997,0,0,36.7,81,55.6,101499,2013,Male,Black,2y all,346
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Female,Black,,,,,,,,Florida,2416,20.6,24.2,2285,Lakeland,Florida,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.flsouthern.edu,134079,1102,65,47,57,77.8,101499,2013,Female,Black,2y all,287
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Female,Hispanic,,,,,,,,Florida,32528,27.8,23.9,31611,Tallahassee,Florida,4-year,Public,Research Universities--very high research activity,www.fsu.edu,134097,1212,92,56.6,93,91.7,101499,2013,Both Gender,Hispanic,2y all,65
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Female,White,,,,,,,,Florida,4330,25.9,18.1,4907,Orlando,Florida,4-year,Private for-profit,Associates--Private For-profit,www.ftccollege.edu,134112,0,0,0,0,91,101499,2013,Male,Hispanic,2y all,351
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Female,Unspecified,,,,,,,,Florida,99,36.1,18.1,111,Jacksonville,Florida,4-year,Private for-profit,Associates--Private For-profit,www.usmf.edu,134121,0,0,0,0,0,101499,2013,Female,Hispanic,2y all,74
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Male,Asian,,,,,,,,Florida,33168,27.6,23.9,32139,Gainesville,Florida,4-year,Public,Research Universities--very high research activity,www.ufl.edu/,134130,1272,97,65.2,97,96.5,101499,2013,Both Gender,American Indian,2y all,84
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Male,American Indian,,,,,,,,Florida,1746,30.7,18.1,2036,Pompano Beach,Florida,4-year,Private for-profit,Masters Colleges and Universities--smaller programs,www.everest.edu/campus/pompano_beach,134149,0,0,44.4,88,21.7,101499,2013,Male,American Indian,2y all,205
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Male,Black,,,,,,,,Florida,18880,8.7,18.1,28213,Winter Park,Florida,4-year,Private for-profit,Masters Colleges and Universities--larger programs,www.fullsail.edu,134237,0,0,80.5,96,50.2,101499,2013,Female,American Indian,2y all,131
Arkansas,4y bach,0,0,Arkansas,AR,Private for-profit,4-year,2013,Male,Hispanic,,,,,,,,Florida,6271,21.1,23.9,4474,Panama City,Florida,4-year,Public,Associates--Public Rural-serving Large,www.gulfcoast.edu/default.htm,134343,0,0,0,0,0,101499,2013,Both Gender,Asian,2y all,235
Arkansas,4y bach,1,2.2,Arkansas,AR,Private for-profit,4-year,2013,Male,White,,,,,,,,Florida,26590,18.6,21.5,19838,Tampa,Florida,2-year,Public,Associates--Public Urban-serving Multicampus,www.hccfl.edu,134495,0,0,6.5,33,62.6,101499,2013,Male,Asian,2y all,216
Arkansas,4y bach,1,0.9,Arkansas,AR,Private for-profit,4-year,2013,Male,Unspecified,,,,,,,,Florida,200,31.7,24.2,128,Hobe Sound,Florida,4-year,Private not-for-profit,Theological seminaries- Bible colleges- and other faith-related institutions,www.hsbc.edu,134510,0,0,45,54,66.7,101499,2013,Female,Asian,2y all,210
Arkansas,4y bach,12,42.9,Arkansas,AR,Private not-for-profit,4-year,2011,Both Gender,Asian,,,,,,,,Florida,17248,25.8,23.9,12211,Fort Pierce,Florida,4-year,Public,Associates--Public 4-year Primarily Associates,www.irsc.edu,134608,0,0,0,0,0,101505,2011,Both Gender,Unspecified,2y all,63
Arkansas,4y bach,6,27.3,Arkansas,AR,Private not-for-profit,4-year,2011,Both Gender,American Indian,,,,,,,,Florida,474,27.6,18.1,752,Tampa,Florida,4-year,Private for-profit,Schools of art- music- and design,www.iadt.edu/tampa,134680,0,0,20.7,51,60,101505,2011,Male,Unspecified,2y all,228
Arkansas,4y bach,25,8.1,Arkansas,AR,Private not-for-profit,4-year,2011,Both Gender,Black,,,,,,,,Florida,3167,18.6,18.1,3502,Miami,Florida,4-year,Private for-profit,Schools of art- music- and design,www.artinstitutes.edu/miami/,134811,0,0,29.3,70,53.7,101505,2011,Female,Unspecified,2y all,345
Arkansas,4y bach,27,42.2,Arkansas,AR,Private not-for-profit,4-year,2011,Both Gender,Hispanic,,,,,,,,Florida,463,38.7,18.1,540,Tampa,Florida,4-year,Private for-profit,Other technology-related schools,www.itt-tech.edu,134909,0,0,10,23,0,101505,2011,Both Gender,White,2y all,66
Arkansas,4y bach,910,45.6,Arkansas,AR,Private not-for-profit,4-year,2011,Both Gender,White,,,,,,,,Florida,3425,30,24.2,2873,Jacksonville,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,www.jacksonville.edu,134945,1010,32,24.3,19,71.7,101505,2011,Male,White,2y all,57
Arkansas,4y bach,1041,41.3,Arkansas,AR,Private not-for-profit,4-year,2011,Both Gender,Unspecified,,,,,,,,Florida,449,26.2,24.2,345,Jacksonville,Florida,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.jones.edu,135063,0,0,14.3,7,50,101505,2011,Female,White,2y all,385
Arkansas,4y bach,7,50,Arkansas,AR,Private not-for-profit,4-year,2011,Female,Asian,,,,,,,,Florida,16039,23.8,24.2,17507,Fort Lauderdale,Florida,4-year,Private not-for-profit,Baccalaureate/Associates Colleges,www.keiseruniversity.edu,135081,0,0,59.3,76,73.5,101505,2011,Both Gender,Black,2y all,99
Arkansas,4y bach,4,50,Arkansas,AR,Private not-for-profit,4-year,2011,Female,American Indian,,,,,,,,Florida,614,45.2,34.7,801,Fort Myers,Florida,2-year,Private for-profit,Associates--Private For-profit,heritage-education.com,135124,0,0,6.3,5,68.3,101505,2011,Male,Black,2y all,294
Arkansas,4y bach,14,9.9,Arkansas,AR,Private not-for-profit,4-year,2011,Female,Black,,,,,,,,Florida,3057,23.8,23.9,2179,Lake City,Florida,4-year,Public,Associates--Public Rural-serving Medium,https://www.fgc.edu/,135160,0,0,0,0,0,101505,2011,Female,Black,2y all,338
Arkansas,4y bach,18,60,Arkansas,AR,Private not-for-profit,4-year,2011,Female,Hispanic,,,,,,,,Florida,4288,22.2,23.9,2983,Leesburg,Florida,4-year,Public,Associates--Public Suburban-serving Multicampus,www.lssc.edu,135188,0,0,0,0,0,101505,2011,Both Gender,Hispanic,2y all,50
Arkansas,4y bach,568,50.6,Arkansas,AR,Private not-for-profit,4-year,2011,Female,White,,,,,,,,Georgia,511,18.8,21.7,351,Lithonia,Georgia,4-year,Private not-for-profit,Theological seminaries- Bible colleges- and other faith-related institutions,www.lru.edu,135364,0,0,50,62,66.7,101505,2011,Male,Hispanic,2y all,154
Arkansas,4y bach,641,46.8,Arkansas,AR,Private not-for-profit,4-year,2011,Female,Unspecified,,,,,,,,Florida,10533,20.2,23.9,8012,Bradenton,Florida,4-year,Public,Associates--Public Urban-serving Multicampus,www.scf.edu,135391,0,0,0,0,0,101505,2011,Female,Hispanic,2y all,139
Arkansas,4y bach,5,35.7,Arkansas,AR,Private not-for-profit,4-year,2011,Male,Asian,,,,,,,,Florida,66298,21,23.9,53787,Miami,Florida,4-year,Public,Associates--Public 4-year Primarily Associates,www.mdc.edu/main/,135717,0,0,0,0,0,101505,2011,Both Gender,American Indian,2y all,274
Arkansas,4y bach,2,14.3,Arkansas,AR,Private not-for-profit,4-year,2011,Male,American Indian,,,,,,,,Florida,11380,22.8,24.2,10871,Coral Gables,Florida,4-year,Private not-for-profit,Research Universities--very high research activity,www.miami.edu/,135726,1332,93,70.8,87,91.3,101505,2011,Male,American Indian,2y all,247
Arkansas,4y bach,11,6.6,Arkansas,AR,Private not-for-profit,4-year,2011,Male,Black,,,,,,,,Florida,189,19.5,24.2,320,Tampa,Florida,4-year,Private not-for-profit,Baccalaureate/Associates Colleges,www.remingtoncollege.edu/tampa-technical-school-overview,135939,0,0,44.4,53,0,101505,2011,Female,American Indian,2y all,235
Arkansas,4y bach,9,26.5,Arkansas,AR,Private not-for-profit,4-year,2011,Male,Hispanic,,,,,,,,Florida,768,51.5,34.7,829,Miami,Florida,2-year,Private for-profit,Associates--Private For-profit,www.everest.edu/campus/miami,135957,0,0,50.9,65,57.4,101505,2011,Both Gender,Asian,2y all,373
Arkansas,4y bach,342,39.2,Arkansas,AR,Private not-for-profit,4-year,2011,Male,White,,,,,,,,Florida,738,51.3,18.1,874,West Palm Beach,Florida,4-year,Private for-profit,Associates--Private For-profit 4-year Primarily Associates,www.lincolntech.com,136066,0,0,0,0,60,101505,2011,Male,Asian,2y all,301
Arkansas,4y bach,400,34.8,Arkansas,AR,Private not-for-profit,4-year,2011,Male,Unspecified,,,,,,,,Florida,1179,24.5,21.5,903,Madison,Florida,2-year,Public,Associates--Public Rural-serving Small,www.nfcc.edu,136145,0,0,27.4,92,66.7,101505,2011,Female,Asian,2y all,265
Arkansas,4y bach,24,68.6,Arkansas,AR,Private not-for-profit,4-year,2012,Both Gender,Asian,,,,,,,,Florida,14263,27.2,23.9,12712,Jacksonville,Florida,4-year,Public,Masters Colleges and Universities--larger programs,www.unf.edu,136172,1143,83,21.2,48,81.7,101505,2012,Both Gender,Unspecified,2y all,266
Arkansas,4y bach,10,32.3,Arkansas,AR,Private not-for-profit,4-year,2012,Both Gender,American Indian,,,,,,,,Florida,612,36,24.2,563,West Palm Beach,Florida,4-year,Private not-for-profit,Schools of business and management,www.northwood.edu,136206,932,12,28.1,25,71.4,101505,2012,Male,Unspecified,2y all,222
Arkansas,4y bach,38,17,Arkansas,AR,Private not-for-profit,4-year,2012,Both Gender,Black,,,,,,,,Florida,5156,27.3,24.2,4822,Fort Lauderdale,Florida,4-year,Private not-for-profit,Research Universities--high research activity,www.nova.edu,136215,1084,60,25,20,71.1,101505,2012,Female,Unspecified,2y all,162
Arkansas,4y bach,19,32.2,Arkansas,AR,Private not-for-profit,4-year,2012,Both Gender,Hispanic,,,,,,,,Florida,6708,27.7,23.9,5197,Niceville,Florida,4-year,Public,Associates--Public 4-year Primarily Associates,www.nwfsc.edu/,136233,0,0,0,0,0,101505,2012,Both Gender,White,2y all,110
Arkansas,4y bach,989,47.8,Arkansas,AR,Private not-for-profit,4-year,2012,Both Gender,White,,,,,,,,Florida,714,37.2,18.1,1054,Orlando,Florida,4-year,Private for-profit,Baccalaureate/Associates Colleges,www.everest.edu/campus/north_orlando,136288,0,0,33.3,75,100,101505,2012,Male,White,2y all,140
Arkansas,4y bach,1167,45.5,Arkansas,AR,Private not-for-profit,4-year,2012,Both Gender,Unspecified,,,,,,,,Florida,2887,19.7,24.2,2420,West Palm Beach,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--medium programs,www.pba.edu,136330,1061,52,40,45,73.3,101505,2012,Female,White,2y all,118
Arkansas,4y bach,12,60,Arkansas,AR,Private not-for-profit,4-year,2012,Female,Asian,,,,,,,,Florida,29763,23.1,23.9,19938,Lake Worth,Florida,4-year,Public,Associates--Public Suburban-serving Multicampus,www.palmbeachstate.edu/,136358,0,0,0,0,0,101505,2012,Both Gender,Black,2y all,99
Arkansas,4y bach,8,40,Arkansas,AR,Private not-for-profit,4-year,2012,Female,American Indian,,,,,,,,Florida,10206,23.3,21.5,7030,New Port Richey,Florida,2-year,Public,Associates--Public Suburban-serving Multicampus,www.phcc.edu,136400,0,0,19.3,82,63.8,101505,2012,Male,Black,2y all,95
Arkansas,4y bach,28,24.8,Arkansas,AR,Private not-for-profit,4-year,2012,Female,Black,,,,,,,,Florida,11235,23,23.9,8740,Pensacola,Florida,4-year,Public,Associates--Public Rural-serving Large,www.pensacolastate.edu,136473,0,0,0,0,0,101505,2012,Female,Black,2y all,231
Arkansas,4y bach,9,32.1,Arkansas,AR,Private not-for-profit,4-year,2012,Female,Hispanic,,,,,,,,Florida,11085,20.2,23.9,7935,Winter Haven,Florida,4-year,Public,Associates--Public Rural-serving Large,www.polk.edu,136516,0,0,0,0,0,101505,2012,Both Gender,Hispanic,2y all,252
Arkansas,4y bach,607,54.8,Arkansas,AR,Private not-for-profit,4-year,2012,Female,White,,,,,,,,Florida,1253,22.2,24.2,1273,Sarasota,Florida,4-year,Private not-for-profit,Schools of art- music- and design,www.ringling.edu,136774,0,0,56,71,77.9,101505,2012,Male,Hispanic,2y all,195
Arkansas,4y bach,710,52.2,Arkansas,AR,Private not-for-profit,4-year,2012,Female,Unspecified,,,,,,,,Florida,2608,21.4,24.2,2674,Winter Park,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.rollins.edu,136950,1199,84,60.8,77,83.4,101505,2012,Female,Hispanic,2y all,400
Arkansas,4y bach,12,80,Arkansas,AR,Private not-for-profit,4-year,2012,Male,Asian,,,,,,,,Florida,12640,29.9,24.2,11999,Saint Leo,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.saintleo.edu,137032,0,0,30.7,30,69,101505,2012,Both Gender,American Indian,2y all,343
Arkansas,4y bach,2,18.2,Arkansas,AR,Private not-for-profit,4-year,2012,Male,American Indian,,,,,,,,Florida,31820,22.4,23.9,21467,Clearwater,Florida,4-year,Public,Baccalaureate/Associates Colleges,www.spcollege.edu,137078,0,0,0,0,0,101505,2012,Male,American Indian,2y all,233
Arkansas,4y bach,10,9,Arkansas,AR,Private not-for-profit,4-year,2012,Male,Black,,,,,,,,Florida,15113,24.3,23.9,11819,Gainesville,Florida,4-year,Public,Associates--Public Rural-serving Large,www.sfcollege.edu,137096,0,0,0,0,0,101505,2012,Female,American Indian,2y all,135
Arkansas,4y bach,10,32.3,Arkansas,AR,Private not-for-profit,4-year,2012,Male,Hispanic,,,,,,,,Florida,131,9,18.1,94,Sarasota,Florida,4-year,Private for-profit,Doctoral/Research Universities,www.argosy.edu/sarasota/,137148,0,0,0,0,0,101505,2012,Both Gender,Asian,2y all,265
Arkansas,4y bach,382,39.8,Arkansas,AR,Private not-for-profit,4-year,2012,Male,White,,,,,,,,Florida,18427,19.3,23.9,15021,Sanford,Florida,4-year,Public,Associates--Public Suburban-serving Single Campus,www.seminolestate.edu/,137209,0,0,0,0,0,101505,2012,Male,Asian,2y all,257
Arkansas,4y bach,457,38,Arkansas,AR,Private not-for-profit,4-year,2012,Male,Unspecified,,,,,,,,Florida,6127,18.1,23.9,4698,Palatka,Florida,4-year,Public,Associates--Public Rural-serving Large,www.sjrstate.edu,137281,0,0,0,0,0,101505,2012,Female,Asian,2y all,321
Arkansas,4y bach,7,30.4,Arkansas,AR,Private not-for-profit,4-year,2013,Both Gender,Asian,,,,,,,,Florida,2699,25.5,23.9,1902,Avon Park,Florida,4-year,Public,Associates--Public Rural-serving Medium,www.southflorida.edu,137315,0,0,0,0,0,101505,2013,Both Gender,Unspecified,2y all,386
Arkansas,4y bach,8,29.6,Arkansas,AR,Private not-for-profit,4-year,2013,Both Gender,American Indian,,,,,,,,Florida,31100,26.3,23.9,28730,Tampa,Florida,4-year,Public,Research Universities--very high research activity,www.usf.edu,137351,1168,87,35.6,77,88.8,101505,2013,Male,Unspecified,2y all,373
Arkansas,4y bach,58,10,Arkansas,AR,Private not-for-profit,4-year,2013,Both Gender,Black,,,,,,,,Florida,1035,15.9,24.2,1588,Miami Gardens,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.stu.edu,137476,904,7,27.9,24,61.8,101505,2013,Female,Unspecified,2y all,119
Arkansas,4y bach,26,32.5,Arkansas,AR,Private not-for-profit,4-year,2013,Both Gender,Hispanic,,,,,,,,Florida,2729,20.2,24.2,2661,DeLand,Florida,4-year,Private not-for-profit,Masters Colleges and Universities--larger programs,www.stetson.edu,137546,1168,80,56.4,72,78.1,101505,2013,Both Gender,White,2y all,369
Arkansas,4y bach,1019,46.4,Arkansas,AR,Private not-for-profit,4-year,2013,Both Gender,White,,,,,,,,Florida,3083,20.6,24.2,2201,Lakeland,Florida,4-year,Private not-for-profit,Baccalaureate Colleges--Diverse Fields,www.seu.edu/,137564,955,16,24,19,68.7,101505,2013,Male,White,2y all,371
